               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 465,            0.008559,           0.0037868,          0.00084709,             0.95859,             0.97779,             0.99357,             0.96853,           0.0054982,           0.0016252,          0.00065751,           0.0008128,           0.0008128,           0.0008128
                 466,           0.0089792,           0.0041465,          0.00082751,             0.95833,               0.979,             0.99314,             0.96667,           0.0053809,           0.0016345,          0.00065243,            0.000793,            0.000793,            0.000793
                 467,           0.0087162,           0.0040194,          0.00081489,             0.95795,             0.97788,             0.99223,             0.96658,           0.0054317,           0.0016533,          0.00064594,           0.0007732,           0.0007732,           0.0007732
                 468,            0.009036,           0.0042711,          0.00099757,             0.95824,             0.97779,             0.99175,              0.9668,           0.0054019,           0.0016726,          0.00064461,           0.0007534,           0.0007534,           0.0007534
                 469,           0.0092427,           0.0036243,          0.00095032,             0.95767,              0.9757,             0.99221,             0.96918,           0.0053682,           0.0016814,           0.0006404,           0.0007336,           0.0007336,           0.0007336
                 470,           0.0089532,           0.0042377,           0.0011009,             0.95723,             0.97568,             0.99175,             0.97273,           0.0053952,           0.0016791,          0.00063695,           0.0007138,           0.0007138,           0.0007138
                 471,           0.0085841,           0.0040034,            0.001038,             0.95617,             0.97506,             0.99128,             0.96652,           0.0053151,           0.0016695,          0.00063019,            0.000694,            0.000694,            0.000694
                 472,           0.0088056,           0.0039778,          0.00079204,             0.95309,             0.97485,             0.99128,             0.96567,            0.005209,           0.0016525,            0.000627,           0.0006742,           0.0006742,           0.0006742
                 473,           0.0086967,           0.0038202,           0.0008606,             0.95014,             0.97488,             0.99084,             0.97213,           0.0049996,           0.0016455,          0.00062316,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0084542,           0.0036673,            0.001036,             0.94925,                0.97,             0.99075,             0.97019,            0.005001,           0.0016379,           0.0006192,           0.0006346,           0.0006346,           0.0006346
                 475,           0.0092044,           0.0042202,           0.0008944,             0.95459,             0.96862,             0.99075,             0.97571,           0.0047574,           0.0016063,          0.00061575,           0.0006148,           0.0006148,           0.0006148
                 476,            0.009001,           0.0044154,          0.00081148,             0.95403,             0.96639,             0.99123,             0.97767,           0.0047101,           0.0015938,          0.00061381,            0.000595,            0.000595,            0.000595
                 477,           0.0088862,           0.0038858,          0.00088501,             0.95386,                0.96,             0.99079,             0.97338,           0.0048713,           0.0015959,          0.00061068,           0.0005752,           0.0005752,           0.0005752
                 478,            0.009067,           0.0032497,          0.00081367,             0.95365,                0.96,             0.99079,             0.97223,           0.0048458,           0.0015909,           0.0006098,           0.0005554,           0.0005554,           0.0005554
                 479,           0.0087793,           0.0043079,          0.00083921,             0.95719,             0.97026,             0.99175,             0.97289,           0.0048478,           0.0015765,          0.00060548,           0.0005356,           0.0005356,           0.0005356
                 480,           0.0087489,           0.0036367,          0.00078514,             0.95814,             0.96827,             0.99175,             0.97128,           0.0049185,           0.0015827,          0.00060167,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0085716,           0.0039655,          0.00089513,             0.95817,             0.97136,             0.99128,             0.97422,           0.0050052,           0.0015873,           0.0005971,            0.000496,            0.000496,            0.000496
                 482,           0.0077522,           0.0039878,          0.00077666,             0.95854,             0.97193,             0.99128,              0.9769,           0.0050725,           0.0015746,          0.00059472,           0.0004762,           0.0004762,           0.0004762
                 483,             0.00841,           0.0040556,            0.000759,             0.95912,             0.97382,             0.99128,             0.97781,           0.0050694,           0.0015654,          0.00058942,           0.0004564,           0.0004564,           0.0004564
                 484,           0.0086969,            0.003603,          0.00079073,             0.96059,             0.97337,             0.99128,             0.97789,           0.0049318,           0.0015653,          0.00058553,           0.0004366,           0.0004366,           0.0004366
                 485,           0.0090294,           0.0039754,          0.00078041,             0.95995,             0.97476,             0.99128,              0.9744,           0.0050062,           0.0015701,          0.00058337,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0081159,           0.0039486,          0.00078165,             0.95797,             0.97579,             0.99128,             0.97593,           0.0049446,           0.0015693,          0.00058256,            0.000397,            0.000397,            0.000397
                 487,           0.0078543,           0.0038492,          0.00070436,             0.95537,             0.97708,             0.99128,             0.97293,           0.0049598,           0.0015788,          0.00057816,           0.0003772,           0.0003772,           0.0003772
                 488,           0.0087724,           0.0040129,          0.00075055,             0.96204,             0.97237,             0.99175,             0.96963,           0.0049531,           0.0015833,          0.00057557,           0.0003574,           0.0003574,           0.0003574
                 489,           0.0079619,           0.0043963,          0.00077251,             0.96061,             0.97479,             0.99175,             0.96995,           0.0050025,           0.0015801,          0.00057456,           0.0003376,           0.0003376,           0.0003376
                 490,           0.0081347,           0.0040988,          0.00076875,             0.95949,             0.97587,             0.99175,             0.97326,           0.0049425,           0.0015748,          0.00057332,           0.0003178,           0.0003178,           0.0003178
                 491,           0.0090389,           0.0037355,          0.00083071,              0.9594,              0.9781,             0.99175,             0.97195,           0.0049534,           0.0015692,          0.00057217,            0.000298,            0.000298,            0.000298
                 492,           0.0083941,           0.0037596,           0.0008607,             0.95844,             0.97853,             0.99175,             0.96979,           0.0049966,           0.0015729,          0.00057192,           0.0002782,           0.0002782,           0.0002782
                 493,           0.0079211,            0.003627,          0.00073318,             0.96618,             0.96824,             0.99175,             0.96837,            0.005133,           0.0015826,          0.00057155,           0.0002584,           0.0002584,           0.0002584
                 494,           0.0079283,           0.0037146,          0.00070406,             0.96446,             0.96877,             0.99175,             0.97396,           0.0050351,           0.0015857,          0.00056934,           0.0002386,           0.0002386,           0.0002386
                 495,           0.0083997,           0.0041266,          0.00084102,             0.96006,             0.96888,             0.99096,             0.97338,            0.004903,           0.0015935,          0.00056588,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0075796,           0.0034417,          0.00069028,             0.95968,             0.97139,             0.99096,             0.97228,           0.0048523,           0.0015864,          0.00056432,            0.000199,            0.000199,            0.000199
                 497,           0.0085533,            0.004009,          0.00078023,             0.95988,             0.97466,             0.99096,             0.96831,           0.0048719,           0.0015951,          0.00056187,           0.0001792,           0.0001792,           0.0001792
                 498,            0.008242,           0.0041079,          0.00078561,             0.96008,             0.97666,             0.99096,              0.9672,           0.0048973,           0.0015963,          0.00056102,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0082717,           0.0040572,          0.00078789,             0.96023,             0.97917,             0.99096,             0.96866,           0.0049607,           0.0015946,          0.00055844,           0.0001396,           0.0001396,           0.0001396
